P,PET,LAI,slope,sand,basin_id
-0.2803960288370346,-83.38861666914524,-18.674959151653155,2.1212493106606156,7.246404719736364,4057510
0.7264927201706926,-76.40960153052715,-13.511538018092876,0.7153231012780339,-3.8155190134635335,4057800
2.6210047103014524,-49.885004423955564,-20.47807583883281,2.989398623181786,8.134474068561593,4059500
0.5537683507814979,-83.71675421415483,-18.996403854135302,1.63081843384097,6.600915534302718,4063700
2.1937645685441245,-61.71031316984007,-21.742868110155456,5.7414924961918485,10.762028490721844,4074950
-1.0116096956752807,-38.99382555601503,13.247290886830163,0.8553822077819273,13.940347729815372,4105700
7.387810153529054,-33.24367485809794,7.330005836901208,3.5244188655576147,16.614664270152566,4115265
-0.5271039244577916,-50.9118350225466,12.99666250532098,0.43310003178903383,12.763664647946635,4122200
-0.4662372287542248,-63.115606536939794,-2.5299216651669663,4.36580280799468,11.569012460067743,4122500
2.7738005423241794,-29.6653272137899,8.507244500504713,10.022929076600553,24.10409235771104,4124000
-4.405698377886394,-79.1185168193894,6.741458682216854,0.021846415412479094,8.775728713395655,4127918
0.5939976958869739,52.73209179366272,15.247134131319811,15.463337343050597,8.777164288544611,4127997
5.633603384236531,-42.816760389708136,12.983104625485009,5.038665700185287,12.212179186893648,4161580
1.0466531341450862,-25.958480681103598,1.9531942538363323,1.4787882462715392,-4.46565043077004,4185000
-2.444179290512905,-39.784413120765265,-1.8983275500614236,-0.8283397608751188,-12.93119619679027,4196800
-4.230939352644768,-41.88696366719861,-2.8623705129970096,-1.6639080410241238,-14.914158349923087,4197100
-1.3226299524057936,-29.235082300573723,0.009304876236038033,-0.9527354467968986,-11.678335826385792,4197170
-8.109388537675217,-63.91554921837609,-8.46863215257899,7.8423823261995125,-8.254400805287837,4213000
-9.158576679238427,-56.51198051343479,-1.1275196905538656,10.839159141004583,-9.974149465617213,4213075
-6.123151742300385,-70.44347629939539,-15.188321199503255,5.007075374425377,-5.701804143813537,4216418
-4.849863582715877,-73.57497085544885,-15.029539936664506,4.48542307441222,-1.035345789672606,4221000
-1.5887802868090268,-74.8731967693899,-14.480151995681187,6.502655789112078,-5.647810641951957,4224775
-1.888405425235142,-72.37294557181657,-8.759972862775731,5.612199688242989,-6.265985832100443,4233000
-3.100265763410074,-79.97679385030452,-20.95948221231346,6.649129959122337,9.895845837567833,4256000
-2.8838927584228413,-77.92875831306468,-11.751900593427623,3.5636284554306763,8.587794110613022,4296000
26.54900919020187,-36.511600532246085,26.796842272104538,3.5338989503821687,13.711544636295077,5056000
36.39074796042532,-41.077278392327976,5.982332935765999,6.3153544367194066,8.627593693023975,5057000
37.298280349100686,-40.533557714293856,6.343902280408123,6.8950133119696115,6.398435818430002,5057200
8.582489845540549,-61.302402706660075,0.6871746297348406,2.5520571356226096,6.643632431430223,5062500
36.8380640068384,-45.19754439348733,1.3959480093843697,6.4084928960182825,9.223024681291733,5087500
36.336304428836975,-44.04578243357223,3.5039622567178093,4.508657493207288,7.729376214494886,5120500
